,Fragment,Molecule,Contrib
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.93463415,0.9415328,0.0068986416
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.9402219,0.9415328,0.001310885
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.9521618,0.9415328,-0.010628998
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.96553534,0.9415328,-0.024002552
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.9207668,0.9415328,0.02076602
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.87156063,0.9415328,0.06997216
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.8866791,0.9415328,0.054853678
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.9081886,0.9415328,0.03334421
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.93163466,0.9415328,0.009898126
CCCCCCCC/C=C\CCCCCCCC(=O)O,0.9773261,0.9415328,-0.035793304
CCCCCCCCCCCC(=O)OC,0.9724488,0.9680517,-0.004397154
CCCCCCCCCCCC(=O)OC,0.972,0.9680517,-0.003948331
CCCCCCCCCCCC(=O)OC,0.9617848,0.9680517,0.006266892
CCCCCCCCCCCC(=O)OC,0.95097536,0.9680517,0.017076313
CCCCCCCCCCCC(=O)OC,0.95507556,0.9680517,0.01297611
CCCCCCCCCCCC(=O)OC,0.95253175,0.9680517,0.015519917
CCCCCCCCCCCC(=O)OC,0.94748944,0.9680517,0.020562232
CCCCCCCCCCCC(=O)OC,0.93052137,0.9680517,0.037530303
CCCCCCCCCCCC(=O)OC,0.8454351,0.9680517,0.12261659
CCCCCCCCCCCC(=O)OC,0.9310684,0.9680517,0.03698325
CCCCCCCCCCCC(=O)OC,0.858362,0.9680517,0.10968965
CCCCCCCCCCCC(=O)OC,0.9583347,0.9680517,0.009716988
CCCCCCCCCCCC(=O)OC,0.97392255,0.9680517,-0.0058708787
CCCCCCCCCCCC(=O)OC,0.8886999,0.9680517,0.07935178
CCCCCCCCCCCC(=O)OC,0.9611962,0.9680517,0.006855488
CCCCCCCCCCCCCC(=O)O,0.93670887,0.9459133,0.009204447
CCCCCCCCCCCCCC(=O)O,0.9604553,0.9459133,-0.014541984
CCCCCCCCCCCCCC(=O)O,0.9623612,0.9459133,-0.016447902
CCCCCCCCCCCCCC(=O)O,0.9451567,0.9459133,0.00075662136
CCCCCCCCCCCCCC(=O)O,0.9520261,0.9459133,-0.006112814
CCCCCCCCCCCCCC(=O)O,0.9545594,0.9459133,-0.008646071
CCCCCCCCCCCCCC(=O)O,0.95464337,0.9459133,-0.008730054
CCCCCCCCCCCCCC(=O)O,0.9537676,0.9459133,-0.007854283
CCCCCCCCCCCCCC(=O)O,0.9362691,0.9459133,0.00964421
CCCCCCCCCCCCCC(=O)O,0.9643192,0.9459133,-0.018405914
CCCCCCCCCCCCCC(=O)O,0.91912895,0.9459133,0.02678436
CCCCCCCCCCCCCC(=O)O,0.86334795,0.9459133,0.08256537
CCCCCCCCCCCCCC(=O)O,0.8960837,0.9459133,0.049829602
CCCCCCCCCCCCCC(=O)O,0.9149284,0.9459133,0.030984938
CCCCCCCCCCCCCC(=O)O,0.94090074,0.9459133,0.005012572
CCCCCCCCCCCCCC(=O)O,0.97734284,0.9459133,-0.03142953
CCCCCCCCCCCCCC(=O)OC,0.96797645,0.9648578,-0.0031186342
CCCCCCCCCCCCCC(=O)OC,0.977473,0.9648578,-0.012615204
CCCCCCCCCCCCCC(=O)OC,0.9683109,0.9648578,-0.003453076
CCCCCCCCCCCCCC(=O)OC,0.959437,0.9648578,0.005420804
CCCCCCCCCCCCCC(=O)OC,0.9641103,0.9648578,0.00074750185
CCCCCCCCCCCCCC(=O)OC,0.96296954,0.9648578,0.0018882751
CCCCCCCCCCCCCC(=O)OC,0.96251035,0.9648578,0.0023474693
CCCCCCCCCCCCCC(=O)OC,0.9612563,0.9648578,0.0036014915
CCCCCCCCCCCCCC(=O)OC,0.9547289,0.9648578,0.010128915
CCCCCCCCCCCCCC(=O)OC,0.9322108,0.9648578,0.032647014
CCCCCCCCCCCCCC(=O)OC,0.84050006,0.9648578,0.12435776
CCCCCCCCCCCCCC(=O)OC,0.9240318,0.9648578,0.040826023
CCCCCCCCCCCCCC(=O)OC,0.85392505,0.9648578,0.11093277
CCCCCCCCCCCCCC(=O)OC,0.9534659,0.9648578,0.011391938
CCCCCCCCCCCCCC(=O)OC,0.9777573,0.9648578,-0.012899458
CCCCCCCCCCCCCC(=O)OC,0.881768,0.9648578,0.08308983
CCCCCCCCCCCCCC(=O)OC,0.9624102,0.9648578,0.0024476051
CCCCCCCCCCCCCCCC(=O)O,0.9280027,0.9406344,0.012631714
CCCCCCCCCCCCCCCC(=O)O,0.9537155,0.9406344,-0.013081074
CCCCCCCCCCCCCCCC(=O)O,0.9559543,0.9406344,-0.015319884
CCCCCCCCCCCCCCCC(=O)O,0.9393915,0.9406344,0.0012429357
CCCCCCCCCCCCCCCC(=O)O,0.9432541,0.9406344,-0.0026196837
CCCCCCCCCCCCCCCC(=O)O,0.9448,0.9406344,-0.00416559
CCCCCCCCCCCCCCCC(=O)O,0.9492013,0.9406344,-0.008566856
CCCCCCCCCCCCCCCC(=O)O,0.9494314,0.9406344,-0.00879699
CCCCCCCCCCCCCCCC(=O)O,0.9482177,0.9406344,-0.0075832605
CCCCCCCCCCCCCCCC(=O)O,0.9514027,0.9406344,-0.010768294
CCCCCCCCCCCCCCCC(=O)O,0.92859197,0.9406344,0.012042463
CCCCCCCCCCCCCCCC(=O)O,0.9602337,0.9406344,-0.019599259
CCCCCCCCCCCCCCCC(=O)O,0.90607184,0.9406344,0.034562588
CCCCCCCCCCCCCCCC(=O)O,0.8503051,0.9406344,0.09032935
CCCCCCCCCCCCCCCC(=O)O,0.8928772,0.9406344,0.04775721
CCCCCCCCCCCCCCCC(=O)O,0.912958,0.9406344,0.027676404
CCCCCCCCCCCCCCCC(=O)O,0.9246006,0.9406344,0.016033828
CCCCCCCCCCCCCCCC(=O)O,0.97565764,0.9406344,-0.035023212
CCCCCCCCCCCCCCCC(=O)OC,0.96209687,0.96043277,-0.0016641021
CCCCCCCCCCCCCCCC(=O)OC,0.9800469,0.96043277,-0.01961416
CCCCCCCCCCCCCCCC(=O)OC,0.9762398,0.96043277,-0.015807033
CCCCCCCCCCCCCCCC(=O)OC,0.96756524,0.96043277,-0.0071324706
CCCCCCCCCCCCCCCC(=O)OC,0.9696214,0.96043277,-0.009188652
CCCCCCCCCCCCCCCC(=O)OC,0.9684038,0.96043277,-0.007971048
CCCCCCCCCCCCCCCC(=O)OC,0.9696194,0.96043277,-0.0091866255
CCCCCCCCCCCCCCCC(=O)OC,0.96944267,0.96043277,-0.009009898
CCCCCCCCCCCCCCCC(=O)OC,0.96771616,0.96043277,-0.0072833896
CCCCCCCCCCCCCCCC(=O)OC,0.96511316,0.96043277,-0.004680395
CCCCCCCCCCCCCCCC(=O)OC,0.96071833,0.96043277,-0.00028556585
CCCCCCCCCCCCCCCC(=O)OC,0.9286341,0.96043277,0.03179866
CCCCCCCCCCCCCCCC(=O)OC,0.8165164,0.96043277,0.14391637
CCCCCCCCCCCCCCCC(=O)OC,0.9127038,0.96043277,0.047728956
CCCCCCCCCCCCCCCC(=O)OC,0.84634715,0.96043277,0.114085615
CCCCCCCCCCCCCCCC(=O)OC,0.94990015,0.96043277,0.010532618
CCCCCCCCCCCCCCCC(=O)OC,0.9788134,0.96043277,-0.018380642
CCCCCCCCCCCCCCCC(=O)OC,0.8754516,0.96043277,0.08498114
CCCCCCCCCCCCCCCC(=O)OC,0.95791227,0.96043277,0.0025205016
CCCCCCCCCCCCCCCCCC(=O)O,0.9244221,0.9383938,0.013971686
CCCCCCCCCCCCCCCCCC(=O)O,0.94280094,0.9383938,-0.0044071674
CCCCCCCCCCCCCCCCCC(=O)O,0.9512171,0.9383938,-0.012823343
CCCCCCCCCCCCCCCCCC(=O)O,0.9380042,0.9383938,0.00038957596
CCCCCCCCCCCCCCCCCC(=O)O,0.9417134,0.9383938,-0.003319621
CCCCCCCCCCCCCCCCCC(=O)O,0.9434976,0.9383938,-0.0051038265
CCCCCCCCCCCCCCCCCC(=O)O,0.94622403,0.9383938,-0.007830262
CCCCCCCCCCCCCCCCCC(=O)O,0.9459864,0.9383938,-0.0075926185
CCCCCCCCCCCCCCCCCC(=O)O,0.9460403,0.9383938,-0.007646501
CCCCCCCCCCCCCCCCCC(=O)O,0.9450991,0.9383938,-0.0067053437
CCCCCCCCCCCCCCCCCC(=O)O,0.94589657,0.9383938,-0.0075027943
CCCCCCCCCCCCCCCCCC(=O)O,0.94897544,0.9383938,-0.010581672
CCCCCCCCCCCCCCCCCC(=O)O,0.9134567,0.9383938,0.024937093
CCCCCCCCCCCCCCCCCC(=O)O,0.9499824,0.9383938,-0.011588633
CCCCCCCCCCCCCCCCCC(=O)O,0.90050805,0.9383938,0.037885725
CCCCCCCCCCCCCCCCCC(=O)O,0.84856886,0.9383938,0.089824915
CCCCCCCCCCCCCCCCCC(=O)O,0.8913038,0.9383938,0.047089994
CCCCCCCCCCCCCCCCCC(=O)O,0.9072563,0.9383938,0.031137466
CCCCCCCCCCCCCCCCCC(=O)O,0.9137919,0.9383938,0.024601877
CCCCCCCCCCCCCCCCCC(=O)O,0.969943,0.9383938,-0.031549215
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97153485,0.97568685,0.004152
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.95595694,0.97568685,0.019729912
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.962534,0.97568685,0.013152838
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.94580823,0.97568685,0.029878616
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.94486225,0.97568685,0.030824602
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.95287657,0.97568685,0.02281028
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9650052,0.97568685,0.010681629
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.94580823,0.97568685,0.029878616
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9488327,0.97568685,0.026854157
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9615502,0.97568685,0.014136672
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9757189,0.97568685,-3.20673e-05
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.975717,0.97568685,-3.015995e-05
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9685496,0.97568685,0.007137239
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9601294,0.97568685,0.015557468
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9492107,0.97568685,0.026476145
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97481096,0.97568685,0.00087589025
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9766039,0.97568685,-0.00091707706
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.975717,0.97568685,-3.015995e-05
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9757189,0.97568685,-3.20673e-05
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97153485,0.97568685,0.004152
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9601294,0.97568685,0.015557468
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9685496,0.97568685,0.007137239
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9766039,0.97568685,-0.00091707706
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97481096,0.97568685,0.00087589025
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.95595694,0.97568685,0.019729912
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.962534,0.97568685,0.013152838
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97989804,0.97568685,-0.0042111874
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.94486225,0.97568685,0.030824602
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9528767,0.97568685,0.022810161
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9650052,0.97568685,0.010681629
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.97989804,0.97568685,-0.0042111874
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9488327,0.97568685,0.026854157
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9615502,0.97568685,0.014136672
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0.9492107,0.97568685,0.026476145
CCCCCCCCCc1ccc(O)cc1,0.9522918,0.96265155,0.010359764
CCCCCCCCCc1ccc(O)cc1,0.91568685,0.96265155,0.046964705
CCCCCCCCCc1ccc(O)cc1,0.9514997,0.96265155,0.01115185
CCCCCCCCCc1ccc(O)cc1,0.91813886,0.96265155,0.04451269
CCCCCCCCCc1ccc(O)cc1,0.82975066,0.96265155,0.1329009
CCCCCCCCCc1ccc(O)cc1,0.9314381,0.96265155,0.031213462
CCCCCCCCCc1ccc(O)cc1,0.9168895,0.96265155,0.045762062
CCCCCCCCCc1ccc(O)cc1,0.87094194,0.96265155,0.091709614
CCCCCCCCCc1ccc(O)cc1,0.9515677,0.96265155,0.011083841
CCCCCCCCCc1ccc(O)cc1,0.9314381,0.96265155,0.031213462
CCCCCCCCCc1ccc(O)cc1,0.95520735,0.96265155,0.007444203
CCCCCCCCCc1ccc(O)cc1,0.963593,0.96265155,-0.00094145536
CCCCCCCCCc1ccc(O)cc1,0.9168895,0.96265155,0.045762062
CCCCCCCCCc1ccc(O)cc1,0.92678744,0.96265155,0.035864115
CCCCCCCCCc1ccc(O)cc1,0.95567876,0.96265155,0.0069727898
CCCCCCCCCc1ccc(O)cc1,0.9259854,0.96265155,0.036666155
CCCCCCCCCc1ccccc1O,0.9125178,0.9452061,0.03268832
CCCCCCCCCc1ccccc1O,0.8842098,0.9452061,0.060996294
CCCCCCCCCc1ccccc1O,0.9427168,0.9452061,0.0024893284
CCCCCCCCCc1ccccc1O,0.95414454,0.9452061,-0.008938432
CCCCCCCCCc1ccccc1O,0.90764576,0.9452061,0.037560344
CCCCCCCCCc1ccccc1O,0.96540314,0.9452061,-0.020197034
CCCCCCCCCc1ccccc1O,0.8366784,0.9452061,0.10852772
CCCCCCCCCc1ccccc1O,0.8171587,0.9452061,0.1280474
CCCCCCCCCc1ccccc1O,0.9463737,0.9452061,-0.0011675954
CCCCCCCCCc1ccccc1O,0.9592901,0.9452061,-0.0140839815
CCCCCCCCCc1ccccc1O,0.9068531,0.9452061,0.038353026
CCCCCCCCCc1ccccc1O,0.9400501,0.9452061,0.0051559806
CCCCCCCCCc1ccccc1O,0.9195565,0.9452061,0.025649607
CCCCCCCCCc1ccccc1O,0.9239487,0.9452061,0.0212574
CCCCCCCCCc1ccccc1O,0.9209989,0.9452061,0.024207234
CCCCCCCCCc1ccccc1O,0.87798667,0.9452061,0.067219436
CCCCCCCCCc1ccccc1OCCO,0.9694253,0.98118615,0.011760831
CCCCCCCCCc1ccccc1OCCO,0.97276944,0.98118615,0.008416712
CCCCCCCCCc1ccccc1OCCO,0.97363645,0.98118615,0.007549703
CCCCCCCCCc1ccccc1OCCO,0.95287997,0.98118615,0.028306186
CCCCCCCCCc1ccccc1OCCO,0.9783077,0.98118615,0.0028784275
CCCCCCCCCc1ccccc1OCCO,0.9716249,0.98118615,0.009561241
CCCCCCCCCc1ccccc1OCCO,0.9383361,0.98118615,0.042850077
CCCCCCCCCc1ccccc1OCCO,0.9653333,0.98118615,0.015852869
CCCCCCCCCc1ccccc1OCCO,0.9800348,0.98118615,0.0011513233
CCCCCCCCCc1ccccc1OCCO,0.9648081,0.98118615,0.016378045
CCCCCCCCCc1ccccc1OCCO,0.9777443,0.98118615,0.0034418702
CCCCCCCCCc1ccccc1OCCO,0.9715319,0.98118615,0.009654224
CCCCCCCCCc1ccccc1OCCO,0.9701019,0.98118615,0.011084259
CCCCCCCCCc1ccccc1OCCO,0.97035396,0.98118615,0.0108321905
CCCCCCCCCc1ccccc1OCCO,0.97448933,0.98118615,0.0066968203
CCCCCCCCCc1ccccc1OCCO,0.9641781,0.98118615,0.017008066
CCCCCCCCCc1ccccc1OCCO,0.922746,0.98118615,0.05844015
CCCCCCCCCc1ccccc1OCCO,0.98281306,0.98118615,-0.0016269088
CCCCCCCCCc1ccccc1OCCO,0.94627917,0.98118615,0.034906983
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9165792,0.9315458,0.014966607
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9539791,0.9315458,-0.022433281
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.89654773,0.9315458,0.03499806
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.88339394,0.9315458,0.04815185
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9547198,0.9315458,-0.023173988
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.94014657,0.9315458,-0.008600771
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.86510116,0.9315458,0.066444635
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.94860554,0.9315458,-0.017059743
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.96887714,0.9315458,-0.037331343
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.95264935,0.9315458,-0.02110356
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.8411685,0.9315458,0.09037727
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9449675,0.9315458,-0.013421714
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9563809,0.9315458,-0.02483511
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.8284966,0.9315458,0.10304922
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.8826769,0.9315458,0.048868895
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.933521,0.9315458,-0.0019751787
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.95264935,0.9315458,-0.02110356
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9449675,0.9315458,-0.013421714
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.88037735,0.9315458,0.05116844
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9575838,0.9315458,-0.026037991
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.93547004,0.9315458,-0.0039242506
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.94596547,0.9315458,-0.014419675
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9300847,0.9315458,0.0014610887
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.9107173,0.9315458,0.020828485
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.89886385,0.9315458,0.032681942
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.85354877,0.9315458,0.07799703
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.8767031,0.9315458,0.05484271
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94299626,0.95383066,0.010834396
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9221893,0.95383066,0.031641364
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9078636,0.95383066,0.045967042
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.903347,0.95383066,0.050483644
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9591274,0.95383066,-0.0052967668
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9078636,0.95383066,0.045967042
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9221893,0.95383066,0.031641364
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94925725,0.95383066,0.004573405
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94299626,0.95383066,0.010834396
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94925725,0.95383066,0.004573405
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9373824,0.95383066,0.01644826
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9368645,0.95383066,0.016966164
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9373823,0.95383066,0.016448379
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9218617,0.95383066,0.03196895
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94333273,0.95383066,0.010497928
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9591274,0.95383066,-0.0052967668
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.94333273,0.95383066,0.010497928
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9218617,0.95383066,0.03196895
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.9368645,0.95383066,0.016966164
CCCCCCCC[Sn](Cl)(Cl)Cl,0.709642,0.7385658,0.02892381
CCCCCCCC[Sn](Cl)(Cl)Cl,0.7195914,0.7385658,0.018974423
CCCCCCCC[Sn](Cl)(Cl)Cl,0.6857848,0.7385658,0.052780986
CCCCCCCC[Sn](Cl)(Cl)Cl,0.7422032,0.7385658,-0.0036373734
CCCCCCCC[Sn](Cl)(Cl)Cl,0.86514866,0.7385658,-0.12658286
CCCCCCCC[Sn](Cl)(Cl)Cl,0.864132,0.7385658,-0.12556618
CCCCCCCC[Sn](Cl)(Cl)Cl,0.9657339,0.7385658,-0.22716808
CCCCCCCC[Sn](Cl)(Cl)Cl,0.9657339,0.7385658,-0.22716808
CCCCCCCC[Sn](Cl)(Cl)Cl,0.9657339,0.7385658,-0.22716808
CCCCCCCC[Sn](Cl)(Cl)Cl,0.69310266,0.7385658,0.045463145
CCCCCCCC[Sn](Cl)(Cl)Cl,0.8102708,0.7385658,-0.07170498
CCCCCCCC[Sn](Cl)(Cl)Cl,0.7843016,0.7385658,-0.045735776
CCCCCCCCc1ccc(O)cc1,0.9409209,0.9586346,0.017713726
CCCCCCCCc1ccc(O)cc1,0.9251161,0.9586346,0.033518493
CCCCCCCCc1ccc(O)cc1,0.925221,0.9586346,0.03341359
CCCCCCCCc1ccc(O)cc1,0.81267107,0.9586346,0.14596355
CCCCCCCCc1ccc(O)cc1,0.93141204,0.9586346,0.027222574
CCCCCCCCc1ccc(O)cc1,0.91179305,0.9586346,0.04684156
CCCCCCCCc1ccc(O)cc1,0.8536079,0.9586346,0.10502672
CCCCCCCCc1ccc(O)cc1,0.9469065,0.9586346,0.011728108
CCCCCCCCc1ccc(O)cc1,0.93141204,0.9586346,0.027222574
CCCCCCCCc1ccc(O)cc1,0.9354781,0.9586346,0.023156524
CCCCCCCCc1ccc(O)cc1,0.96170694,0.9586346,-0.0030723214
CCCCCCCCc1ccc(O)cc1,0.91179305,0.9586346,0.04684156
CCCCCCCCc1ccc(O)cc1,0.91885746,0.9586346,0.03977716
CCCCCCCCc1ccc(O)cc1,0.9406936,0.9586346,0.017940998
CCCCCCCCc1ccc(O)cc1,0.8929764,0.9586346,0.06565821
CCCCCCCOC(=O)c1ccc(O)cc1,0.9304548,0.9570102,0.026555419
CCCCCCCOC(=O)c1ccc(O)cc1,0.95689666,0.9570102,0.00011354685
CCCCCCCOC(=O)c1ccc(O)cc1,0.917883,0.9570102,0.03912723
CCCCCCCOC(=O)c1ccc(O)cc1,0.9665768,0.9570102,-0.009566605
CCCCCCCOC(=O)c1ccc(O)cc1,0.7995755,0.9570102,0.1574347
CCCCCCCOC(=O)c1ccc(O)cc1,0.9310345,0.9570102,0.025975704
CCCCCCCOC(=O)c1ccc(O)cc1,0.95382875,0.9570102,0.0031814575
CCCCCCCOC(=O)c1ccc(O)cc1,0.9386845,0.9570102,0.018325686
CCCCCCCOC(=O)c1ccc(O)cc1,0.9611538,0.9570102,-0.0041435957
CCCCCCCOC(=O)c1ccc(O)cc1,0.9002474,0.9570102,0.056762815
CCCCCCCOC(=O)c1ccc(O)cc1,0.9310345,0.9570102,0.025975704
CCCCCCCOC(=O)c1ccc(O)cc1,0.89864737,0.9570102,0.05836284
